ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_habitable,Meublé,Surface_du_séjour,Caves,Surface_des_caves,Grenier,Surface_du_grenier,Salle_à_manger,Surface_salle_à_manger,Garage,Nombre_de_Garages,Équipement_de_la_cuisine,Type_de_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Surface_de_lades_salles_de_bain,Type_de_chauffage,Type_de_vitrage,Alarme_antieffraction,Ascenseur,Feu_ouvert,Accessible_aux_moins_valides,Nombre_de_façades,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Jardin,Orientation_du_jardin,Terrasse_aménagée,Surface_totale_du_terrain,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Citerne_à_eau_de_pluie,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Attestation__Installation_électrique__Validité,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Type_de_zone_inondable,Zone_inondable_délimitée,Année_de_construction,Surface_du_jardin,Surface_de_la_terrasse,Véranda,Surface_du_garage,Orientation_de_la_façade_du_bien,Référence_PEB,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Nombre_de_place_de_parking_intérieur,Chauffage_au_sol,Parlophone,Porte_daccès_sécurisée,Étage_de_lappartement,Possibilités_pour_profession_libérale,Surface_chambre_à_coucher_5,Surface_totale,Surface_du_bureau,Orientation_de_la_terrasse,Attestation__Citernes_à_mazout,Panneaux_solaires,Air_conditionné,Balcon,Adoucisseur_deau,Le_bien_fait_lobjet_dun_droit_de_préemption,Espace_ouvert_sensible_à_leau__WORG,Pompe_à_chaleur,Surface_de_la_véranda,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Dressing,Buanderie,Local_vélo,Surface_constructible,Affectation_urbanistique_la_plus_récente,Surface_du_dressing,Porte_de_garage_motorisée,Station_de_charge_électrique,Maison_basse_énergie,Compteur_Bihoraire,HammamSaunaJacuzzi,Adaptations_pour_les_seniors,Attestation__Citernes_à_mazout__Validité,Attestation__Asbuilt,Panneaux_solaires_thermiques,Compteur_électrique_individuel,Domotique,Niveau_E,Clef_électronique
https://immovlan.be/fr/detail/maison/a-vendre/3290/diest/rbt66605,RBT66605,Maison à vendre,475000,Boudewijnvest 66,3290 Diest,Normal,Non,A l’acte,3,,,,,142 m²,Non,,Non,,Non,,Non,,Oui,1,,,,1,,2,,,,,Non,,,3,,,2,Oui,,Non,447 m²,39 m,,,,,,,284 kWh/m²/an,40371 kWh/an,03/12/2034,,"oui, attestation conforme",,Oui,Non,,,,,Pas de risque d’inondation,Information non communiquée,1959,267 m²,,Non,,Est,20241203-0003400333-RES-1,,,,,,,,,,,,,,,,,Oui,,,,,,Non,Non,Non,69 m²,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,Non,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3290/diest/rbt42828,RBT42828,Maison à vendre,248000,Vleugtstraat 69,3290 Diest,À rénover,Non,,3,,,,,,,,Oui,,Oui,,Non,,Oui,1,,,,1,,2,,Mazout,,,,,,4,,,3,Oui,Sud-est,Oui,110 m²,,,,,,,,499 kWh/m²/an,,26/06/2034,,"oui, attestation non conforme",,Oui,Oui,,,,,Pas de risque d’inondation,Information non communiquée,1970,,,Non,,,20240626-0003294751-RES-1,,,,,,,,,,,,,,,,,,,,,,,Non,Non,Non,,"Zone, info non disponible",,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3290/diest/rbt40080,RBT40080,Maison à vendre,375000,Meilrijk 31,3290 Diest,Normal,Non,A l’acte,3,,,,,168 m²,Non,,Non,,Non,,Non,,Oui,1,,,,1,,1,,Gaz,,,Non,,,4,,,3,Oui,,Oui,682 m²,,,,Oui,Oui,,,325 kWh/m²/an,,16/04/2035,,"oui, attestation conforme",,,,,,,,Pas de risque d’inondation,Information non communiquée,1969,,,Non,,Sud,,,,,,,,,,,,,,,,,,Non,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3290/diest/rbt29394,RBT29394,Maison à vendre,495000,Molenberg 46,3290 Diest,Normal,,A l’acte,4,,,,,225 m²,Non,,,,,,,,Oui,1,Super équipée,,,2,,3,,Gaz,,,Non,,,,,,,Oui,,Non,1017 m²,,,,,,,,213 kWh/m²/an,,01/07/2034,,"oui, attestation conforme",,Oui,Oui,,,,,Pas de risque d’inondation,Information non communiquée,2006,,,,,Nord,20240701-0003294773-RES-1,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3290/diest/rbt26875,RBT26875,Maison à vendre,496000,Parelsbergstraat 48,3290 Diest,Nouveau,Non,A l’acte,3,,,,,148 m²,Non,,Non,,Non,,Non,,,,,,,2,,2,,,,,Non,,,3,,,1,Oui,,Oui,296 m²,23 m,,,,,,,30 kWh/m²/an,,,,"oui, attestation conforme",,Oui,Oui,,,,,Pas de risque d’inondation,Information non communiquée,2024,127 m²,,Non,,Nord-est,,,,,,,,,,,,,,,,,,Non,,,,,,Non,Non,Non,72 m²,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,
https://immovlan.be/fr/detail/fermette/a-vendre/3290/diest/rbt26874,RBT26874,Fermette à vendre,509000,Parelsbergstraat 46,3290 Diest,Nouveau,Non,A l’acte,3,,,,,150 m²,Non,,Non,,Non,,Non,,,,,,,2,,2,,,,,Non,,,3,10 m,,1,Oui,,Oui,299 m²,23 m,,,,,,,30 kWh/m²/an,,,,"oui, attestation conforme",,Oui,Oui,,,,,Pas de risque d’inondation,Information non communiquée,2024,130 m²,,Non,,Nord-est,,,,,,,,,,,,,,,,,,Non,,,,,,Non,Non,Non,78 m²,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/3290/diest/rbt21527,RBT21527,Rez-de-chaussée à vendre,215000,Engelandstraat 55 A,3290 Diest,Normal,Non,A l’acte,2,14 m²,10 m²,,,78 m²,Non,,,,,,,,Oui,,,,,1,,1,,Gaz,Double vitrage,,Oui,,,3,,,,,,,,,,,Oui,Oui,,,222 kWh/m²/an,,,,"oui, attestation conforme",,Oui,Non,,,,,Pas de risque d’inondation,Information non communiquée,1999,,,,,,,,,,,,,,,,,,,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/bungalow/a-vendre/3290/diest/rbt14051,RBT14051,Bungalow à vendre,218000,Bosterestraat 9,3290 Diest,À rénover,Non,A l’acte,3,,,,,115 m²,Non,,Non,,Non,,Non,,Oui,1,,,,1,,1,,Mazout,,,Non,,,4,,,,Oui,,Oui,590 m²,,,,Oui,Oui,,,782 kWh/m²/an,,,,pas d'application,,,,,,,,Pas de risque d’inondation,Information non communiquée,1967,,,Non,,Ouest,,,,,,,,,,,,,,,,,,Non,,,,,,Non,Non,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3290/diest/rbt13560,RBT13560,Maison à vendre,435000,Bredestraat 7,3290 Diest,Excellent,,A l’acte,4,,,,,191 m²,Non,,,,,,,,Oui,,Super équipée,,,2,,,,Gaz,Double vitrage,,Non,,,2,,,2,Oui,,Oui,319 m²,,,,Oui,,,,50 kWh/m²/an,,,,,,,Non,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3290/diest/rbr93520,RBR93520,Maison à vendre,449000,Webbekomstraat 63,3290 Diest,Normal,,,4,14 m²,13 m²,10 m²,10 m²,400 m²,,45 m²,,,,,,,Oui,,Equipée,Américaine,20 m²,4,,7,,,Double vitrage,,,,,4,,,,Oui,,Oui,1149 m²,,,,,,,,342 kWh/m²/an,,,,,,,,,,,,Pas de risque d’inondation,Information non communiquée,1978,,,,,,,,,,,,,,,,,,,,Oui,,,Non,,,,,,,,,,Zone agricole d'intérêt paysager,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/3290/diest/rbr61760,RBR61760,Immeuble mixte à vendre,374000,Nieuwe Dijkstraat 64,3290 Diest,Normal,,,2,,,,,210 m²,Non,,,,,,,,,,Semi-équipée,,,1,,,,Gaz,,,Non,,,,,,30,Non,,Oui,,,,,,,,,,,,,"oui, attestation conforme",,,,,,,,Information non communiquée,Information non communiquée,1850,,,,,,20241016-0003415768-KNR-1,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3290/diest/rbr61757,RBR61757,Maison à vendre,374000,Nieuwe Dijkstraat 64,3290 Diest,Normal,,,2,,,,,210 m²,Non,,,,,,,,,,Semi-équipée,,,1,,,,Gaz,,,Non,,,,,,30,Non,,Non,,,,,,,,,,,,,"oui, attestation conforme",,,,,,,,Information non communiquée,Information non communiquée,1850,,,,,,20241016-0003415768-KNR-1,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/3290/webbekom/rbt29968,RBT29968,Duplex à vendre,292000,Parelsbergstraat 41 1,3290 Webbekom,,,,,,,,,117 m²,,,,,,,,,,,,,,,,,,Gaz,Double vitrage,,,,,,,,,,,Oui,,,,,Oui,Oui,,,229 kWh/m²/an,,09/05/2029,,"non, pas d'attestation",,Oui,,,,,,Pas de risque d’inondation,Information non communiquée,1999,,,,,,20190509-0000092819-RES-3,,,,,,1,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,
