ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_habitable,Meublé,Caves,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Surface_de_lades_salles_de_bain,Type_de_chauffage,Type_de_vitrage,Parlophone,Ascenseur,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Nombre_de_façades,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Surface_totale_du_terrain,Profondeur_du_terrain,Raccordé_à_leau_courante,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Type_de_zone_inondable,Zone_inondable_délimitée,Année_de_construction,Disponibilité_du_bien,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Surface_du_séjour,Surface_des_caves,Dressing,Surface_du_dressing,Garage,Nombre_de_Garages,Surface_du_garage,Surface_de_la_cuisine,Jardin,Surface_du_jardin,Terrasse_aménagée,Largeur_du_terrain_à_rue,Raccordé_aux_égouts,Piscine_extérieure,Emission_de_CO2,Attestation__Installation_électrique,Nombre_de_place_de_parking_intérieur,Équipement_de_la_cuisine,Type_de_cuisine,Panneaux_solaires,Pompe_à_chaleur,Étage_de_lappartement,Surface_de_la_terrasse,Grenier,Surface_du_grenier,Salle_à_manger,Surface_salle_à_manger,Chauffage_au_sol,Citerne_à_eau_de_pluie,Affectation_urbanistique_la_plus_récente,Orientation_de_la_terrasse,Attestation__Installation_électrique__Validité,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Orientation_du_jardin,Véranda,Raccordé_au_gaz_de_ville,Buanderie,Local_vélo,Feu_ouvert,Référence_PEB,Surface_constructible,Surface_du_bureau,Station_de_charge_électrique,Maison_basse_énergie,Air_conditionné,Panneaux_solaires_thermiques,Compteur_deau_individuel,Domotique,Alarme_antieffraction,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Attestation__Citernes_à_mazout,Attestation__Asbuilt,Balcon,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Compteur_Bihoraire,Possibilités_pour_profession_libérale,Porte_de_garage_motorisée,Adoucisseur_deau,Compteur_électrique_individuel,Compteur_de_gaz_individuel,Adaptations_pour_les_seniors,Appartement_de_service,Espace_ouvert_sensible_à_leau__WORG
https://immovlan.be/fr/detail/maison/a-vendre/4960/malmedy/vbc48476,VBC48476,Maison à vendre,115000,Chemin du Calvaire 22 408-308,4960 Malmedy,Normal,,3,8 m²,12 m²,75 m²,Oui,,2,2,2,,Electrique,Double vitrage,,Non,Non,Nord,3,,3,,,,Oui,451 kWh/m²/an,39208 kWh/an,28/02/2030,Pas de risque d’inondation,Information non communiquée,1981,A l’acte,15 m²,,,,,,,,,,,Oui,,Oui,,Non,Non,129,"oui, attestation conforme",,Equipée,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4960/malmedy/vbc69190,VBC69190,Maison à vendre,381900,Bagatelle-Pavillon de chasse 8,4960 Malmedy,Normal,,3,15 m²,21 m²,192 m²,,,1,1,2,11 m²,Gaz,Double vitrage,,Non,Non,Sud,4,9 m,3,,696 m²,43 m,Oui,116 kWh/m²/an,,,Pas de risque d’inondation,Information non communiquée,2019,A l’acte,17 m²,,,,,,,,,,,Oui,547 m²,Oui,9 m,,Non,2347,"oui, attestation conforme",,Equipée,Américaine,,,,46 m²,Oui,37 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4960/malmedy/vbc05645,VBC05645,Maison à vendre,325000,Rue la Vaulx 18,4960 Malmedy,Remis à neuf,Non,4,19 m²,14 m²,148 m²,Non,Oui,2,2,3,,Mazout,Double vitrage,,Non,Non,,2,,3,,,,Oui,313 kWh/m²/an,,11/04/2034,Information non communiquée,Information non communiquée,1955,A l’acte,19 m²,14 m²,,27 m²,,,,,,,8 m²,Oui,,Oui,,,,,,,Equipée,Américaine,,,,,Oui,,,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4960/malmedy/vbc68579,VBC68579,Maison à vendre,559000,Route Napoléon 9,4960 Malmedy,Normal,,7,,,1305 m²,Non,Oui,3,,1,16 m²,Mazout,Double vitrage,,,,Sud-est,,,,,,,Oui,178 kWh/m²/an,,,Pas de risque d’inondation,Information non communiquée,1989,,,,,,,,,Oui,1,,,Oui,,Oui,,,,,,,Equipée,Américaine,,,,,,,,,,Oui,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4960/malmedy/vbc64877,VBC64877,Maison à vendre,455000,Hédomont 9,4960 Malmedy,Excellent,Non,3,15 m²,15 m²,157 m²,Non,,2,2,2,,,Double vitrage,,Non,Non,,4,,,,929 m²,,Oui,,,,Pas de risque d’inondation,Information non communiquée,2007,A l’acte,15 m²,,,38 m²,,,,Oui,1,,18 m²,Oui,,Oui,,Non,Non,,"oui, attestation conforme",2,Equipée,Américaine,Oui,,,,Oui,,,,,Oui,,,,Oui,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4960/malmedy/vbc64170,VBC64170,Maison à vendre,355000,Route du Bayehon 24,4960 Malmedy,Normal,Non,3,16 m²,15 m²,170 m²,Non,Oui,1,1,2,,Mazout,Double vitrage,,Non,Non,,4,,,,1467 m²,,Oui,393 kWh/m²/an,,17/08/2031,Pas de risque d’inondation,Information non communiquée,,A l’acte,11 m²,,,25 m²,,,,Oui,2,,18 m²,Oui,,Oui,,Non,Non,,"oui, attestation non conforme",,,,Oui,,,,Oui,,,,,,,,,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/4960/malmedy/vbc63038,VBC63038,Villa à vendre,595000,Hètche 14,4960 Malmedy,Normal,,4,14 m²,11 m²,155 m²,,Oui,1,,1,,Mazout,Double vitrage,,,,,4,,,,2813 m²,,,250 kWh/m²/an,63858 kWh/an,,Information non communiquée,Information non communiquée,2004,A convenir,25 m²,24 m²,,34 m²,,,,Oui,,,13 m²,Oui,,Oui,,,,,,2,Equipée,,Oui,,,,Oui,,,,,,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",,,Oui,,Non,,,,,,,20250409022940,,,,,,Oui,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4960/malmedy/vbc60761,VBC60761,Maison à vendre,375000,Rue Curé Beckmann 3,4960 Malmedy,Normal,,3,17 m²,12 m²,,Oui,,1,1,2,,Air pulsé,Double vitrage,,Non,Non,Nord,3,6 m,,3,180 m²,,Oui,54 kWh/m²/an,2982 kWh/an,07/05/2025,Pas de risque d’inondation,Information non communiquée,,A l’acte,,,,31 m²,,,,,,,10 m²,Oui,98 m²,Oui,,,Non,14,,,Equipée,Américaine,Oui,Oui,,,Oui,,,,,,,Sud,,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4960/malmedy/vbc57952,VBC57952,Maison à vendre,175000,Rue Outrelepont 38,4960 Malmedy,Nouveau,Non,1,10 m²,,60 m²,Non,Oui,1,1,1,,Electrique,Double vitrage,,Non,Non,,2,,,,,,Oui,269 kWh/m²/an,17225 kWh/an,07/11/2034,Pas de risque d’inondation,Information non communiquée,2024,,,,,10 m²,,,,,,,8 m²,Oui,,Oui,,Oui,Non,69,"oui, attestation conforme",,Equipée,Américaine,,,,13 m²,Oui,,Oui,18 m²,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4960/malmedy/vbc31379,VBC31379,Appartement à vendre,109000,Place du Pont Neuf 4,4960 Malmedy,À rénover,Oui,2,20 m²,12 m²,82 m²,Non,,1,,1,12 m²,Mazout,,Oui,Non,Non,,2,,3,,,,Oui,293 kWh/m²/an,32930 kWh/an,20/10/2030,Pas de risque d’inondation,Information non communiquée,,A l’acte,,,,27 m²,,,,,,,11 m²,,,Oui,,,Non,,"oui, attestation non conforme",,Semi-équipée,Kitchenette,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4960/malmedy/vbc55566,VBC55566,Appartement à vendre,360000,Rue Saint-Quirin 11,4960 Malmedy,Nouveau,,2,16 m²,8 m²,111 m²,Non,Oui,1,,1,6 m²,Air pulsé,Double vitrage,,Oui,Oui,,,,1,,,,,80 kWh/m²/an,10812 kWh/an,28/11/2033,Information non communiquée,Information non communiquée,,,,,,41 m²,,,,,,,7 m²,Oui,9 m²,Oui,,,,,,,Equipée,Américaine,,Oui,1,9 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4960/malmedy/vbc55565,VBC55565,Appartement à vendre,340000,Rue Saint-Quirin 11,4960 Malmedy,Nouveau,,2,14 m²,14 m²,103 m²,Non,Oui,1,,1,,Air pulsé,Double vitrage,,Oui,Oui,,,,1,,,,,74 kWh/m²/an,8560 kWh/an,28/11/2033,Information non communiquée,Information non communiquée,,,,,,36 m²,,,,,,,,Oui,48 m²,Oui,,,,,,,Equipée,Américaine,,Oui,1,10 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4960/malmedy/vbc51769,VBC51769,Appartement à vendre,249000,Rue Jean-Hubert Cavens 37,4960 Malmedy,Normal,,2,14 m²,9 m²,83 m²,Non,Oui,1,1,1,,Mazout,Double vitrage,Oui,Oui,Oui,Nord-ouest,2,,,,,,Oui,181 kWh/m²/an,16910 kWh/an,20/03/2025,Information non communiquée,Information non communiquée,,,,,,30 m²,7 m²,,,,,,11 m²,,,,,Oui,Non,45,,,Equipée,Américaine,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4960/malmedy/vbc50275,VBC50275,Maison à vendre,129000,Chemin du Calvaire 22,4960 Malmedy,Excellent,,3,13 m²,5 m²,52 m²,Oui,,1,1,1,,,,,,,,2,,,,,,Oui,304 kWh/m²/an,20936 kWh/an,15/09/2032,Pas de risque d’inondation,Information non communiquée,,,5 m²,,,10 m²,,,,,,,10 m²,,,Oui,,Oui,Non,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/4960/malmedy/vbc49445,VBC49445,Immeuble mixte à vendre,178500,Chemin du Calvaire 22 404,4960 Malmedy,Normal,Non,2,8 m²,9 m²,78 m²,Oui,,2,2,2,,,,,Non,Oui,Nord-ouest,3,,1,4,80000 m²,,Oui,682 kWh/m²/an,42065 kWh/an,11/10/2032,Pas de risque d’inondation,Information non communiquée,1980,A l’acte,,,,,,,,,,,,Oui,,Oui,,,Non,11994,"oui, attestation conforme",,Super équipée,,,,,,,,,,,,,Sud-est,,Non,Non,Non,,,,Oui,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/4960/malmedy/vbc49444,VBC49444,Duplex à vendre,128500,Chemin du Calvaire 22 403,4960 Malmedy,Normal,Non,2,8 m²,9 m²,53 m²,Oui,,1,1,1,,,,,Non,Oui,Nord-ouest,2,,1,4,,,Oui,549 kWh/m²/an,33871 kWh/an,11/10/2032,Pas de risque d’inondation,Information non communiquée,1980,A l’acte,,,,26 m²,,,,,,,,Oui,80000 m²,Oui,,Oui,Non,9657,"oui, attestation conforme",,Super équipée,,,,,10 m²,,,,,,,,,,Non,Non,Non,,,,Oui,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/4960/malmedy/vbc49443,VBC49443,Studio à vendre,68500,Chemin du Calvaire 22 303,4960 Malmedy,Normal,Oui,1,19 m²,,26 m²,Oui,,1,1,1,6 m²,,,,Non,Non,Sud-est,2,,1,4,,,Oui,454 kWh/m²/an,14259 kWh/an,11/10/2032,Pas de risque d’inondation,Information non communiquée,1980,A l’acte,,,,19 m²,,,,,,,,Oui,80000 m²,Oui,,Oui,Non,4066,"oui, attestation conforme",,,,,,,10 m²,,,,,,,,Sud-est,,Non,Non,Non,,,,Oui,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/fermette/a-vendre/4960/malmedy/vbc48575,VBC48575,Fermette à vendre,120000,Lasnenville,4960 Malmedy,À rénover,,1,,,220 m²,,,,,,,,,,,,,4,,,,1170 m²,,,,,,Information non communiquée,Information non communiquée,,A l’acte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4960/malmedy/vbc48074,VBC48074,Appartement à vendre,329000,Rue des Arsilliers 34 1C,4960 Malmedy,Excellent,Non,2,14 m²,16 m²,95 m²,Non,Oui,,,1,12 m²,Air pulsé,,Oui,Oui,Non,Sud-ouest,2,,,,,,Oui,58 kWh/m²/an,6160 kWh/an,07/03/2025,Pas de risque d’inondation,Information non communiquée,2011,,,,,39 m²,,,,Oui,,,,,,Oui,,Oui,Non,15,"oui, attestation conforme",1,Equipée,Américaine,,Oui,1,13 m²,,,,,,,,Sud-ouest,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4960/malmedy/vbc46222,VBC46222,Maison à vendre,269000,Rue Abbé Peters 13,4960 Malmedy,À rénover,Non,4,14 m²,15 m²,210 m²,Non,Oui,2,2,3,,Mazout,,,Non,Non,Sud,2,,3,1,108 m²,,Oui,255 kWh/m²/an,54907 kWh/an,27/11/2034,Information non communiquée,Information non communiquée,,A l’acte,15 m²,14 m²,,15 m²,,,,Oui,1,,12 m²,,,Oui,,Oui,Non,63,"oui, attestation non conforme",,Semi-équipée,Kitchenette,,,,,Oui,,Oui,14 m²,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4960/malmedy/rbs71571,RBS71571,Appartement à vendre,110000,Route de Waimes 21,4960 Malmedy,Normal,,1,10 m²,,56 m²,Non,,1,,1,,Mazout,Double vitrage,,,,,2,10 m,3,,,,,409 kWh/m²/an,,13/12/2012,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,10 m,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4960/malmedy/rbs64530,RBS64530,Maison à vendre,145000,Chemin du Calvaire 22 258,4960 Malmedy,,Non,2,,,68 m²,,Non,1,,1,,Non specifié,Double vitrage,,Non,Non,,2,,,1,,,,,,,Pas de risque d’inondation,Information non communiquée,,Immédiatement,,,,,,Non,,,,,,,,Oui,,,Non,,,,Equipée,,,,,,Non,,Non,,,,,,,,,,,Non,,Non,Non,,,,,,,Non,,,,Non,,,,,Non,Non,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4960/malmedy/vbc35334,VBC35334,Maison à vendre,419000,,4960 Malmedy,À rénover,Oui,6,17 m²,14 m²,235 m²,Non,Oui,2,2,2,,,Double vitrage,,Non,Non,Nord,4,,,2,3399 m²,,Oui,356 kWh/m²/an,,18/02/2035,Pas de risque d’inondation,Information non communiquée,,,22 m²,12 m²,35 m²,28 m²,,,,Oui,1,,10 m²,Oui,,Oui,,Non,Non,88,,2,Semi-équipée,Kitchenette,,,,,Oui,,,,,,,Sud-ouest,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/chalet/a-vendre/4960/malmedy/vbc33943,VBC33943,Chalet à vendre,224000,,4960 Malmedy,À rénover,Non,3,9 m²,10 m²,82 m²,Non,Oui,1,1,1,,Gaz,Double vitrage,,Non,Non,Est,4,,,3,2015 m²,,Oui,256 kWh/m²/an,50484 kWh/an,18/02/2035,Pas de risque d’inondation,Information non communiquée,,,,,,12 m²,,,,,,,5 m²,Oui,,Oui,,Oui,Non,53,,,,Indépendante,,,,,,,Oui,9 m²,,,,Sud-ouest,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/4960/malmedy/vbc32449,VBC32449,Immeuble mixte à vendre,450000,Route de Falize 100,4960 Malmedy,À rénover,Oui,7,8 m²,11 m²,289 m²,Non,Oui,3,3,4,,Mazout,Double vitrage,,Non,Non,Sud,3,17 m,2,6,800 m²,,Oui,496 kWh/m²/an,68905 kWh/an,22/02/2032,Pas de risque d’inondation,Information non communiquée,1930,,11 m²,12 m²,13 m²,,,,,Oui,1,,,Oui,500 m²,Oui,17 m,Non,Non,123,"non, pas d'attestation",1,Semi-équipée,Kitchenette,,,,10 m²,Oui,,,,,,,Nord,,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4960/malmedy/vbc28492,VBC28492,Maison à vendre,129000,Chemin du Calvaire 22,4960 Malmedy,Excellent,,3,13 m²,5 m²,52 m²,Oui,,1,1,1,,,,,,,,2,,,,,,Oui,304 kWh/m²/an,20936 kWh/an,15/09/2032,Pas de risque d’inondation,Information non communiquée,,,5 m²,,,10 m²,,,,,,,10 m²,,,Oui,,Oui,Non,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4960/malmedy/vbc22976,VBC22976,Appartement à vendre,185000,,4960 Malmedy,À rénover,Non,2,10 m²,9 m²,74 m²,Oui,Oui,1,1,1,6 m²,,Double vitrage,Oui,Oui,Oui,Nord,4,,3,,,,Oui,326 kWh/m²/an,326 kWh/an,13/12/2034,Information non communiquée,Information non communiquée,,A l’acte,,,,30 m²,,,,,,,5 m²,,,,,Oui,Non,84,,,Semi-équipée,Kitchenette,,,3,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4960/malmedy/vbb52507,VBB52507,Appartement à vendre,109000,,4960 Malmedy,Normal,Oui,2,5 m²,10 m²,45 m²,Oui,,1,1,1,,,Double vitrage,,Non,Oui,,3,4 m,1,1,,,Oui,267 kWh/m²/an,13928 kWh/an,27/11/2029,Pas de risque d’inondation,Information non communiquée,,A l’acte,,,,,,,,,,,,Oui,,Oui,4 m,Non,Non,32,"oui, attestation conforme",,Equipée,Américaine,,,,10 m²,,,,,,,,Sud,,Oui,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4960/malmedy/vbc18527,VBC18527,Maison à vendre,249000,Otaimont 3,4960 Malmedy,Normal,,4,13 m²,12 m²,105 m²,Oui,,4,2,4,5 m²,,Double vitrage,,Non,Non,Est,4,6 m,1,2,347 m²,30 m,Oui,493 kWh/m²/an,69870 kWh/an,04/07/2028,Pas de risque d’inondation,Information non communiquée,1930,A l’acte,10 m²,15 m²,,,,,,,,,,,,Oui,6 m,,Non,,"oui, attestation conforme",,,Indépendante,Oui,,,7 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4960/malmedy/vbc13342,VBC13342,Appartement à vendre,145000,,4960 Malmedy,À rénover,,2,14 m²,9 m²,58 m²,Non,,1,1,1,,,Double vitrage,,Non,Non,,3,,,,,,,440 kWh/m²/an,28516 kWh/an,12/09/2033,Information non communiquée,Information non communiquée,,,,,,21 m²,,,,,,,3 m²,,,,,,,109,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/4960/malmedy/vbc10598,VBC10598,Rez-de-chaussée à vendre,280000,Route de Chodes 6A,4960 Malmedy,,,1,14 m²,,90 m²,Non,Oui,1,1,1,,Air pulsé,Double vitrage,Oui,Oui,Oui,Nord,2,,3,,,,Oui,58 kWh/m²/an,6050 kWh/an,19/12/2034,Information non communiquée,Information non communiquée,2023,A l’acte,,,,46 m²,,,,Oui,1,,,Oui,27 m²,Oui,,Oui,Non,,"oui, attestation conforme",,Equipée,Américaine,Oui,Oui,0,6 m²,,,,,,,,Sud-ouest,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4960/malmedy/vbb92570,VBB92570,Maison à vendre,70000,Rue Outrelepont 36,4960 Malmedy,À rénover,Non,3,5 m²,8 m²,51 m²,Non,,1,1,1,,,,,Non,Non,Nord-est,2,3 m,2,,38 m²,,Oui,358 kWh/m²/an,24177 kWh/an,02/11/2034,Pas de risque d’inondation,Information non communiquée,1850,A l’acte,8 m²,,,8 m²,,,,,,,15 m²,,,,3 m,Oui,Non,,"oui, attestation non conforme",,,Indépendante,,,,,,,,,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4960/malmedy/vbb91043,VBB91043,Maison à vendre,285000,Route du Panorama,4960 Malmedy,Nouveau,Non,3,12 m²,13 m²,180 m²,Non,,2,2,2,6 m²,Non specifié,Triple vitrage,,Non,Non,,3,10 m,2,2,681 m²,50 m,Oui,,,,Pas de risque d’inondation,Information non communiquée,2024,A l’acte,16 m²,,,,,,,Oui,1,,,Oui,869 m²,Oui,10 m,Non,Non,,"non, pas d'attestation",1,,Indépendante,,,,33 m²,Oui,,Oui,,,Oui,,,,Oui,Oui,Non,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/4960/malmedy/vbb90205,VBB90205,Duplex à vendre,329000,,4960 Malmedy,Remis à neuf,,3,10 m²,14 m²,118 m²,Non,Oui,3,3,2,,Gaz,Double vitrage,Oui,Oui,Oui,,,,,,,,Oui,152 kWh/m²/an,27069 kWh/an,25/10/2034,Information non communiquée,Information non communiquée,,A l’acte,31 m²,,,23 m²,,,,,,,13 m²,,,Oui,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4960/malmedy/vbb90203,VBB90203,Appartement à vendre,269000,,4960 Malmedy,Remis à neuf,,2,16 m²,13 m²,,Non,Oui,2,2,1,,Gaz,Double vitrage,Oui,Oui,Oui,,,,,,,,,126 kWh/m²/an,14562 kWh/an,25/10/2034,Information non communiquée,Information non communiquée,,A l’acte,,,,36 m²,,,,,,,5 m²,,,Oui,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4960/malmedy/vbb88424,VBB88424,Appartement à vendre,269000,Place du Pont Neuf 16,4960 Malmedy,Excellent,Non,2,,,92 m²,Non,Oui,2,,,,Mazout,Double vitrage,,Oui,Oui,,2,,4,5,,,Oui,167 kWh/m²/an,15419 kWh/an,21/10/2034,Information non communiquée,Information non communiquée,,A l’acte,,,,,,,,,,,,,,Oui,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/4960/malmedy/vbb77174,VBB77174,Immeuble mixte à vendre,759000,Rue Neuve 42-44,4960 Malmedy,Normal,,5,17 m²,17 m²,556 m²,,Oui,5,1,8,5 m²,Mazout,,,Oui,Oui,Est,2,12 m,3,,165 m²,18 m,Oui,279 kWh/m²/an,45728 kWh/an,11/09/2034,Information non communiquée,Information non communiquée,1990,A l’acte,,,,33 m²,104 m²,,,,,,18 m²,,,Oui,12 m,Oui,Non,69,"oui, attestation non conforme",,Equipée,Américaine,,,,,Oui,6 m²,Oui,16 m²,,,,,,,,,,,,,,,,,53 m²,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/4960/malmedy/vbb71749,VBB71749,Duplex à vendre,154500,Chemin du Calvaire 22 306-406,4960 Malmedy,Excellent,,3,,,69 m²,Non,,,2,3,,Electrique,,,Non,,Sud-est,3,,1,,,,Oui,367 kWh/m²/an,21185 kWh/an,15/11/2032,Information non communiquée,Information non communiquée,1978,,,,,19 m²,,,,,,,,Non,,Oui,,,,,pas d'application,,,,,,0,10 m²,,,,,,,Réserve naturelle,,,,,,,,,,,,20221115014153,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/triplex/a-vendre/4960/malmedy/vbb21301,VBB21301,Triplex à vendre,130000,Chemin du Calvaire 22 267,4960 Malmedy,Normal,Oui,3,10 m²,8 m²,72 m²,Oui,,1,1,1,,,Double vitrage,,Non,Non,,3,,3,,,,Oui,326 kWh/m²/an,22797 kWh/an,07/08/2034,Pas de risque d’inondation,Information non communiquée,1979,A l’acte,6 m²,,,,,,,,,,,,,Oui,,Non,Non,93,"oui, attestation conforme",,Equipée,Américaine,,,,10 m²,,,,,,,,Sud,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4960/malmedy/vbb67121,VBB67121,Maison à vendre,125000,Chemin du Calvaire 22 454,4960 Malmedy,Excellent,Non,2,8 m²,9 m²,50 m²,Oui,,2,2,2,,Electrique,Double vitrage,,Non,Non,,2,,,,,,Oui,293 kWh/m²/an,15679 kWh/an,06/09/2034,Pas de risque d’inondation,Information non communiquée,,A l’acte,,,,19 m²,,,,,,,4 m²,,,Oui,,Non,Non,11,,,Equipée,Américaine,,,,12 m²,,,,,,,,Sud,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4960/malmedy/vbb63533,VBB63533,Appartement à vendre,276300,Tridomez,4960 Malmedy,Nouveau,,2,,,88 m²,Non,,,1,1,,,,,,,,,,2,1,,,Oui,11992 kWh/m²/an,101 kWh/an,25/10/2034,Information non communiquée,Information non communiquée,2022,,,,,,,,,Oui,1,,,,,Oui,,,Non,,,1,,,,,0,18 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/4960/malmedy/vbb43006,VBB43006,Studio à vendre,67000,Chemin du Calvaire 22 330-334,4960 Malmedy,Normal,Non,1,,,27 m²,Oui,,1,1,1,5 m²,Electrique,Double vitrage,,Non,Non,,2,,,4,,,Oui,328 kWh/m²/an,10551 kWh/an,19/09/2029,Pas de risque d’inondation,Information non communiquée,,A l’acte,,,,17 m²,,,,,,,3 m²,,,Oui,,Non,Non,93,,,Equipée,Américaine,,,,11 m²,,,,,,,,,,Oui,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
