ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_habitable,Meublé,Surface_du_séjour,Caves,Grenier,Dressing,Surface_du_dressing,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Type_de_chauffage,Type_de_vitrage,Ascenseur,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Nombre_de_façades,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Jardin,Surface_du_jardin,Terrasse_aménagée,Surface_de_la_terrasse,Orientation_de_la_terrasse,Surface_totale_du_terrain,Raccordé_aux_égouts,Raccordé_à_leau_courante,Citerne_à_eau_de_pluie,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Attestation__Installation_électrique__Validité,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Type_de_zone_inondable,Zone_inondable_délimitée,Chauffage_au_sol,Pompe_à_chaleur,Appartement_de_service,Véranda,Salle_à_manger,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Raccordé_au_gaz_de_ville,Référence_PEB,Surface_constructible,Équipement_de_la_cuisine,Type_de_cuisine,Espace_ouvert_sensible_à_leau__WORG,Largeur_du_terrain_à_rue,Porte_de_garage_motorisée,Clef_électronique,Surface_de_lades_salles_de_bain,Panneaux_solaires_thermiques,Air_conditionné,Domotique,Alarme_antieffraction,HammamSaunaJacuzzi,Feu_ouvert,Balcon,Attestation__Citernes_à_mazout,Attestation__Asbuilt,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Profondeur_du_terrain,Surface_chambre_à_coucher_4,Nombre_de_place_de_parking_intérieur,Surface_des_caves,Surface_salle_à_manger,Surface_du_garage,Orientation_du_jardin,Surface_du_grenier,Station_de_charge_électrique,Panneaux_solaires,Surface_chambre_à_coucher_5,Étage_de_lappartement,Surface_du_bureau,Parlophone,Adoucisseur_deau,Maison_basse_énergie,Compteur_Bihoraire,Possibilités_pour_profession_libérale,Compteur_deau_individuel
https://immovlan.be/fr/detail/maison/a-vendre/5555/graide/vwd10886,VWD10886,Maison à vendre,135000,,5555 Graide,Normal,,1920,A l’acte,3,,,,223 m²,,,Oui,Oui,,,,,,,Mazout,Double vitrage,,,Nord-ouest,3,26 m,,2,,,,,,120 m²,Oui,Oui,,,209 kWh/m²/an,,,,"oui, attestation non conforme",,,,,Pas de risque d’inondation,Information non communiquée,,,,,,Oui,,Oui,,Non,20231122000894,,Non équipée,Pas de cuisine,,,,,1 m²,,,,,,Oui,,,,Non,,,1,,,,,,,,,,,,,,Non,,
https://immovlan.be/fr/detail/maison/a-vendre/5555/graide/vbc86417,VBC86417,Maison à vendre,469000,rue de la station 98,5555 Graide,Normal,Non,1995,A convenir,3,,,,253 m²,Non,48 m²,Non,Non,Non,,,1,,2,Mazout,,Non,,Sud-est,4,,,4,Oui,,Oui,,,12941 m²,,,,,252 kWh/m²/an,38977 kWh/an,04/06/2035,9637,pas d'application,,Oui,,,Pas de risque d’inondation,Information non communiquée,,,,Non,Non,Non,Non,Oui,1,,20250604025728,108 m²,,,,,,,,,,,,,,,,,,100 m,,,,,,,,,,,,10 m²,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5555/graide/vbc76329,VBC76329,Maison à vendre,429000,Rue du Pont 9,5555 Graide,Normal,Non,1837,A l’acte,4,,,,191 m²,Non,38 m²,Non,Non,Non,,,2,,3,Non specifié,,Non,,Ouest,3,,1,3,Oui,1307 m²,Oui,120 m²,,1307 m²,,,,,210 kWh/m²/an,,21/01/2035,52,"oui, attestation non conforme",,,,Non,Pas de risque d’inondation,Information non communiquée,,,,Non,Non,Non,Non,Oui,2,,20250121021872,410 m²,Super équipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5555/graide/vbc73395,VBC73395,Maison à vendre,199000,Chemin du Vicinal 37,5555 Graide,À rénover,Non,,,2,,,,126 m²,Oui,31 m²,Non,Non,Non,,,,1,1,Mazout,,Non,,Sud,4,,3,,Oui,,Oui,,,857 m²,,Oui,,,367 kWh/m²/an,,08/05/2035,,pas d'application,,,,,Information non communiquée,Information non communiquée,,,,Non,Non,Non,Non,Oui,1,,20250508018444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/5555/bievre/vbc87073,VBC87073,Villa à vendre,450000,Rue de Graide 37,5555 Bièvre,Excellent,Non,,Immédiatement,3,20 m²,10 m²,20 m²,207 m²,Non,82 m²,Non,Non,Non,,8 m²,2,,2,,Double vitrage,Non,Non,,,,,1,Oui,500 m²,Oui,10 m²,,,,Oui,,Oui,225 kWh/m²/an,,,54,"oui, attestation conforme",,,,Non,Pas de risque d’inondation,Information non communiquée,Non,,,Non,Non,Non,Non,Oui,1,Non,20240828012932,1206 m²,,,,,Non,Non,4 m²,Oui,Non,Non,Non,Non,Oui,Non,pas d'application,Non,Non,,,1,,,,,,,Oui,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5555/gros-fays/vwd12714,VWD12714,Maison à vendre,247500,,5555 Gros-Fays,Normal,,,A l’acte,5,19 m²,19 m²,19 m²,250 m²,,35 m²,Oui,,,,19 m²,2,,,Mazout,Double vitrage,,,,3,,,,,,Oui,,,192 m²,,,,,226 kWh/m²/an,,,,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,20250324000892,,Equipée,,,,,,,,,,,,,,,,,,17 m²,,57 m²,,,,,,,40 m²,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5555/bievre/vwd13766,VWD13766,Maison à vendre,149000,Rue des Wez 27,5555 Bièvre,À rénover,,,A l’acte,3,,,,105 m²,,,Oui,Oui,,,,1,,,Non specifié,Simple vitrage,,,Est,2,,,,Oui,,,,,660 m²,,Oui,,,765 kWh/m²/an,115401 kWh/an,,,"non, pas d'attestation",,,,,Information non communiquée,Information non communiquée,,,,,,,,Oui,,,20240326028057,,Equipée,Indépendante,,,,,,,,,,,,,pas d'application,,Non,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5555/bievre/vbc84053,VBC84053,Maison à vendre,349000,Rue du Point d'Arrêt 5A,5555 Bièvre,Excellent,Non,2022,A l’acte,3,10 m²,18 m²,15 m²,138 m²,Non,40 m²,,,,,,1,1,2,Gaz,Double vitrage,Non,Non,Nord,4,,2,4,Oui,600 m²,Oui,30 m²,Sud,733 m²,,,,Non,115 kWh/m²/an,16595 kWh/an,09/03/2032,23,"oui, attestation conforme",,Oui,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,Oui,1,,,,Equipée,Américaine,,,,,,,,,,,,,,,,,,1,,,18 m²,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5555/naome/vwd13412,VWD13412,Maison à vendre,1600000,rue de Graide 24-26,5555 Naomé,Excellent,Oui,2015,A convenir,9,,,,430 m²,,,,,,,,8,,,Solaire,Double vitrage,,Oui,Sud,4,,,8,Oui,,Oui,,Sud-est,3353 m²,,Oui,,Oui,58 kWh/m²/an,13345 kWh/an,,,"oui, attestation conforme",,Oui,,,Pas de risque d’inondation,Information non communiquée,Oui,Oui,,Oui,,Oui,,,,,20241210502240,,Super équipée,Indépendante,,,,,,,,,,Oui,,,pas d'application,,Non,,,,,,,Sud-est,,Oui,Oui,,,,,,Oui,Oui,Oui,
https://immovlan.be/fr/detail/fermette/a-vendre/5555/naome/vwd13221,VWD13221,Fermette à vendre,545000,,5555 Naomé,Normal,,,A l’acte,5,,,,325 m²,,,Oui,Oui,,,,4,,,Mazout,Double vitrage,,,,4,,,4,Oui,,Oui,,,8357 m²,,,,,359 kWh/m²/an,,,,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,,,,,,Oui,,,20240422001648,,Equipée,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5555/petit-fays/vwd13136,VWD13136,Maison à vendre,335000,,5555 Petit-Fays,Excellent,Non,,A l’acte,3,13 m²,11 m²,10 m²,165 m²,,18 m²,Oui,Non,,,12 m²,1,,,Mazout,Double vitrage,,,,4,,,2,Oui,,,,,,,,,,242 kWh/m²/an,,,,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,,Oui,,,,Oui,,,20250425001863,,Equipée,,,33 m,,,,,,,,,,,,,,54 m,,1,,,24 m²,,,,,,,,,,,,Oui,
https://immovlan.be/fr/detail/maison/a-vendre/5555/bievre/vbc65818,VBC65818,Maison à vendre,219000,rue d’Houdremont 11,5555 Bièvre,À rénover,Non,1963,A l’acte,3,25 m²,13 m²,15 m²,222 m²,Non,29 m²,Oui,Oui,,,9 m²,1,,2,Mazout,,Non,Non,Sud-est,3,,2,,Oui,800 m²,,,,956 m²,Oui,Oui,,Non,660 kWh/m²/an,168544 kWh/an,22/04/2035,167,"oui, attestation non conforme",,,,,Risque moyen,Inondable délimitée,,,,,Oui,,,Oui,2,,,,,Indépendante,,,,,11 m²,,,,,,,,,,,,,,145 m²,20 m²,25 m²,,50 m²,,,,,,,,,,,
https://immovlan.be/fr/detail/chalet/a-vendre/5555/oizy/vwd13107,VWD13107,Chalet à vendre,185000,,5555 Oizy,Normal,,1978,A l’acte,2,,,,68 m²,,18 m²,Oui,Non,,,,1,,,Gaz,,,,,4,,,2,Oui,,Oui,,,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,Oui,,,,,Equipée,,,,,,,,,,,,,,,,,,,1,30 m²,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5555/bievre/vbc63782,VBC63782,Maison à vendre,319000,Rue de Graide 3,5555 Bièvre,Remis à neuf,Non,1952,A l’acte,4,19 m²,16 m²,15 m²,165 m²,Non,15 m²,Oui,Oui,,,14 m²,2,3,2,Mazout,Double vitrage,Non,Non,Nord-est,2,15 m,3,,Oui,1000 m²,Oui,10 m²,Sud-ouest,1246 m²,,,,Non,323 kWh/m²/an,86945 kWh/an,16/03/2035,80,"oui, attestation conforme",02/10/2025,,,,Pas de risque d’inondation,Information non communiquée,,,,,Oui,,,Oui,1,,,,Equipée,Américaine,,15 m,,,15 m²,,,,,,,,,,,,19 m²,,24 m²,18 m²,25 m²,,108 m²,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5555/bievre/vbc63686,VBC63686,Maison à vendre,185000,Rue Grande 36,5555 Bièvre,À rénover,Non,1930,A l’acte,4,15 m²,16 m²,8 m²,174 m²,Non,18 m²,Oui,Oui,,,12 m²,1,1,1,Mazout,,Non,Non,Sud,4,,4,,Oui,600 m²,,,,798 m²,,,,Non,358 kWh/m²/an,104782 kWh/an,14/04/2035,89,"non, pas d'attestation",,,,Non,Pas de risque d’inondation,Information non communiquée,,,,,Oui,,,,,,,,,Indépendante,,,,,,,,,,,,,,,,,23 m²,,65 m²,21 m²,,,27 m²,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5555/petit-fays/vwd12809,VWD12809,Maison à vendre,275000,,5555 Petit-Fays,,,,A l’acte,5,21 m²,17 m²,13 m²,259 m²,,,Oui,Oui,,,15 m²,2,,,Mazout,,,,,4,,,,Oui,,,,,16000 m²,,,,,563 kWh/m²/an,,,,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,,,,,,,,Oui,,,20250325000574,,,,,,,,,,,,,,,,,,,,7 m²,,26 m²,,,,,,,21 m²,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5555/bievre/vbc38123,VBC38123,Maison à vendre,750000,Rue Grande 2,5555 Bièvre,Excellent,Non,1950,A l’acte,7,14 m²,20 m²,12 m²,487 m²,Non,95 m²,,,,,18 m²,4,4,5,Air pulsé,Double vitrage,Non,Non,,4,,4,,Oui,22000 m²,Oui,40 m²,,22680 m²,,,,Non,221 kWh/m²/an,116712 kWh/an,06/02/2035,56,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,Oui,,,,,,Oui,1,,,,Super équipée,,,,,,12 m²,,,,,,,,,,,,19 m²,,,,51 m²,,,,,15 m²,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5555/bievre/vbb41805,VBB41805,Maison à vendre,450000,Rue de la Station 67,5555 Bièvre,À rénover,Non,1967,A l’acte,4,16 m²,15 m²,16 m²,230 m²,Non,,Oui,Oui,,,28 m²,1,1,2,Mazout,,Non,Non,,4,,1,6,Oui,20000 m²,Oui,10 m²,,21818 m²,,Oui,,Non,461 kWh/m²/an,101620 kWh/an,27/12/2033,114,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,,,,,,,,Oui,1,,,,Semi-équipée,Kitchenette,,,,,8 m²,,,,,,,,,,,,16 m²,1,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/5555/bievre/vwd08524,VWD08524,Appartement à vendre,196000,,5555 Bièvre,Excellent,Non,,A l’acte,2,11 m²,11 m²,,80 m²,,37 m²,,,,,,1,,,Non specifié,Double vitrage,,,,3,,,,Oui,32 m²,,,,,,Oui,,,,17 kWh/an,,,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,Oui,,,,Oui,Oui,,,,20250306500438,,Non équipée,,,,,,,,,,,,Non,,,,,,,,,,,,,Non,Oui,,1,,,,Oui,,Oui,Oui
https://immovlan.be/fr/detail/maison/a-vendre/5555/gros-fays/vwd12714,VWD12714,Maison à vendre,247500,,5555 Gros-Fays,Normal,,,A l’acte,5,19 m²,19 m²,19 m²,250 m²,,35 m²,Oui,,,,19 m²,2,,,Mazout,Double vitrage,,,,3,,,,,,Oui,,,192 m²,,,,,226 kWh/m²/an,,,,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,20250324000892,,Equipée,,,,,,,,,,,,,,,,,,17 m²,,57 m²,,,,,,,40 m²,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/5555/bievre/vbc87073,VBC87073,Villa à vendre,450000,Rue de Graide 37,5555 Bièvre,Excellent,Non,,Immédiatement,3,20 m²,10 m²,20 m²,207 m²,Non,82 m²,Non,Non,Non,,8 m²,2,,2,,Double vitrage,Non,Non,,,,,1,Oui,500 m²,Oui,10 m²,,,,Oui,,Oui,225 kWh/m²/an,,,54,"oui, attestation conforme",,,,Non,Pas de risque d’inondation,Information non communiquée,Non,,,Non,Non,Non,Non,Oui,1,Non,20240828012932,1206 m²,,,,,Non,Non,4 m²,Oui,Non,Non,Non,Non,Oui,Non,pas d'application,Non,Non,,,1,,,,,,,Oui,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5555/graide/vwd10886,VWD10886,Maison à vendre,135000,,5555 Graide,Normal,,1920,A l’acte,3,,,,223 m²,,,Oui,Oui,,,,,,,Mazout,Double vitrage,,,Nord-ouest,3,26 m,,2,,,,,,120 m²,Oui,Oui,,,209 kWh/m²/an,,,,"oui, attestation non conforme",,,,,Pas de risque d’inondation,Information non communiquée,,,,,,Oui,,Oui,,Non,20231122000894,,Non équipée,Pas de cuisine,,,,,1 m²,,,,,,Oui,,,,Non,,,1,,,,,,,,,,,,,,Non,,
https://immovlan.be/fr/detail/maison/a-vendre/5555/bievre/vwd13766,VWD13766,Maison à vendre,149000,Rue des Wez 27,5555 Bièvre,À rénover,,,A l’acte,3,,,,105 m²,,,Oui,Oui,,,,1,,,Non specifié,Simple vitrage,,,Est,2,,,,Oui,,,,,660 m²,,Oui,,,765 kWh/m²/an,115401 kWh/an,,,"non, pas d'attestation",,,,,Information non communiquée,Information non communiquée,,,,,,,,Oui,,,20240326028057,,Equipée,Indépendante,,,,,,,,,,,,,pas d'application,,Non,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5555/graide/vbc86417,VBC86417,Maison à vendre,469000,rue de la station 98,5555 Graide,Normal,Non,1995,A convenir,3,,,,253 m²,Non,48 m²,Non,Non,Non,,,1,,2,Mazout,,Non,,Sud-est,4,,,4,Oui,,Oui,,,12941 m²,,,,,252 kWh/m²/an,38977 kWh/an,04/06/2035,9637,pas d'application,,Oui,,,Pas de risque d’inondation,Information non communiquée,,,,Non,Non,Non,Non,Oui,1,,20250604025728,108 m²,,,,,,,,,,,,,,,,,,100 m,,,,,,,,,,,,10 m²,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5555/bievre/vbc84053,VBC84053,Maison à vendre,349000,Rue du Point d'Arrêt 5A,5555 Bièvre,Excellent,Non,2022,A l’acte,3,10 m²,18 m²,15 m²,138 m²,Non,40 m²,,,,,,1,1,2,Gaz,Double vitrage,Non,Non,Nord,4,,2,4,Oui,600 m²,Oui,30 m²,Sud,733 m²,,,,Non,115 kWh/m²/an,16595 kWh/an,09/03/2032,23,"oui, attestation conforme",,Oui,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,Oui,1,,,,Equipée,Américaine,,,,,,,,,,,,,,,,,,1,,,18 m²,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5555/graide/vbc76329,VBC76329,Maison à vendre,429000,Rue du Pont 9,5555 Graide,Normal,Non,1837,A l’acte,4,,,,191 m²,Non,38 m²,Non,Non,Non,,,2,,3,Non specifié,,Non,,Ouest,3,,1,3,Oui,1307 m²,Oui,120 m²,,1307 m²,,,,,210 kWh/m²/an,,21/01/2035,52,"oui, attestation non conforme",,,,Non,Pas de risque d’inondation,Information non communiquée,,,,Non,Non,Non,Non,Oui,2,,20250121021872,410 m²,Super équipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5555/naome/vwd13412,VWD13412,Maison à vendre,1600000,rue de Graide 24-26,5555 Naomé,Excellent,Oui,2015,A convenir,9,,,,430 m²,,,,,,,,8,,,Solaire,Double vitrage,,Oui,Sud,4,,,8,Oui,,Oui,,Sud-est,3353 m²,,Oui,,Oui,58 kWh/m²/an,13345 kWh/an,,,"oui, attestation conforme",,Oui,,,Pas de risque d’inondation,Information non communiquée,Oui,Oui,,Oui,,Oui,,,,,20241210502240,,Super équipée,Indépendante,,,,,,,,,,Oui,,,pas d'application,,Non,,,,,,,Sud-est,,Oui,Oui,,,,,,Oui,Oui,Oui,
https://immovlan.be/fr/detail/maison/a-vendre/5555/graide/vbc73395,VBC73395,Maison à vendre,199000,Chemin du Vicinal 37,5555 Graide,À rénover,Non,,,2,,,,126 m²,Oui,31 m²,Non,Non,Non,,,,1,1,Mazout,,Non,,Sud,4,,3,,Oui,,Oui,,,857 m²,,Oui,,,367 kWh/m²/an,,08/05/2035,,pas d'application,,,,,Information non communiquée,Information non communiquée,,,,Non,Non,Non,Non,Oui,1,,20250508018444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/fermette/a-vendre/5555/naome/vwd13221,VWD13221,Fermette à vendre,545000,,5555 Naomé,Normal,,,A l’acte,5,,,,325 m²,,,Oui,Oui,,,,4,,,Mazout,Double vitrage,,,,4,,,4,Oui,,Oui,,,8357 m²,,,,,359 kWh/m²/an,,,,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,,,,,,Oui,,,20240422001648,,Equipée,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5555/petit-fays/vwd13136,VWD13136,Maison à vendre,335000,,5555 Petit-Fays,Excellent,Non,,A l’acte,3,13 m²,11 m²,10 m²,165 m²,,18 m²,Oui,Non,,,12 m²,1,,,Mazout,Double vitrage,,,,4,,,2,Oui,,,,,,,,,,242 kWh/m²/an,,,,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,,Oui,,,,Oui,,,20250425001863,,Equipée,,,33 m,,,,,,,,,,,,,,54 m,,1,,,24 m²,,,,,,,,,,,,Oui,
https://immovlan.be/fr/detail/maison/a-vendre/5555/bievre/vbc65818,VBC65818,Maison à vendre,219000,rue d’Houdremont 11,5555 Bièvre,À rénover,Non,1963,A l’acte,3,25 m²,13 m²,15 m²,222 m²,Non,29 m²,Oui,Oui,,,9 m²,1,,2,Mazout,,Non,Non,Sud-est,3,,2,,Oui,800 m²,,,,956 m²,Oui,Oui,,Non,660 kWh/m²/an,168544 kWh/an,22/04/2035,167,"oui, attestation non conforme",,,,,Risque moyen,Inondable délimitée,,,,,Oui,,,Oui,2,,,,,Indépendante,,,,,11 m²,,,,,,,,,,,,,,145 m²,20 m²,25 m²,,50 m²,,,,,,,,,,,
https://immovlan.be/fr/detail/chalet/a-vendre/5555/oizy/vwd13107,VWD13107,Chalet à vendre,185000,,5555 Oizy,Normal,,1978,A l’acte,2,,,,68 m²,,18 m²,Oui,Non,,,,1,,,Gaz,,,,,4,,,2,Oui,,Oui,,,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,Oui,,,,,Equipée,,,,,,,,,,,,,,,,,,,1,30 m²,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5555/bievre/vbc63782,VBC63782,Maison à vendre,319000,Rue de Graide 3,5555 Bièvre,Remis à neuf,Non,1952,A l’acte,4,19 m²,16 m²,15 m²,165 m²,Non,15 m²,Oui,Oui,,,14 m²,2,3,2,Mazout,Double vitrage,Non,Non,Nord-est,2,15 m,3,,Oui,1000 m²,Oui,10 m²,Sud-ouest,1246 m²,,,,Non,323 kWh/m²/an,86945 kWh/an,16/03/2035,80,"oui, attestation conforme",02/10/2025,,,,Pas de risque d’inondation,Information non communiquée,,,,,Oui,,,Oui,1,,,,Equipée,Américaine,,15 m,,,15 m²,,,,,,,,,,,,19 m²,,24 m²,18 m²,25 m²,,108 m²,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5555/bievre/vbc63686,VBC63686,Maison à vendre,185000,Rue Grande 36,5555 Bièvre,À rénover,Non,1930,A l’acte,4,15 m²,16 m²,8 m²,174 m²,Non,18 m²,Oui,Oui,,,12 m²,1,1,1,Mazout,,Non,Non,Sud,4,,4,,Oui,600 m²,,,,798 m²,,,,Non,358 kWh/m²/an,104782 kWh/an,14/04/2035,89,"non, pas d'attestation",,,,Non,Pas de risque d’inondation,Information non communiquée,,,,,Oui,,,,,,,,,Indépendante,,,,,,,,,,,,,,,,,23 m²,,65 m²,21 m²,,,27 m²,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5555/petit-fays/vwd12809,VWD12809,Maison à vendre,275000,,5555 Petit-Fays,,,,A l’acte,5,21 m²,17 m²,13 m²,259 m²,,,Oui,Oui,,,15 m²,2,,,Mazout,,,,,4,,,,Oui,,,,,16000 m²,,,,,563 kWh/m²/an,,,,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,,,,,,,,Oui,,,20250325000574,,,,,,,,,,,,,,,,,,,,7 m²,,26 m²,,,,,,,21 m²,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5555/bievre/vbc38123,VBC38123,Maison à vendre,750000,Rue Grande 2,5555 Bièvre,Excellent,Non,1950,A l’acte,7,14 m²,20 m²,12 m²,487 m²,Non,95 m²,,,,,18 m²,4,4,5,Air pulsé,Double vitrage,Non,Non,,4,,4,,Oui,22000 m²,Oui,40 m²,,22680 m²,,,,Non,221 kWh/m²/an,116712 kWh/an,06/02/2035,56,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,Oui,,,,,,Oui,1,,,,Super équipée,,,,,,12 m²,,,,,,,,,,,,19 m²,,,,51 m²,,,,,15 m²,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5555/bievre/vbb41805,VBB41805,Maison à vendre,450000,Rue de la Station 67,5555 Bièvre,À rénover,Non,1967,A l’acte,4,16 m²,15 m²,16 m²,230 m²,Non,,Oui,Oui,,,28 m²,1,1,2,Mazout,,Non,Non,,4,,1,6,Oui,20000 m²,Oui,10 m²,,21818 m²,,Oui,,Non,461 kWh/m²/an,101620 kWh/an,27/12/2033,114,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,,,,,,,,Oui,1,,,,Semi-équipée,Kitchenette,,,,,8 m²,,,,,,,,,,,,16 m²,1,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/5555/bievre/vwd08524,VWD08524,Appartement à vendre,196000,,5555 Bièvre,Excellent,Non,,A l’acte,2,11 m²,11 m²,,80 m²,,37 m²,,,,,,1,,,Non specifié,Double vitrage,,,,3,,,,Oui,32 m²,,,,,,Oui,,,,17 kWh/an,,,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,Oui,,,,Oui,Oui,,,,20250306500438,,Non équipée,,,,,,,,,,,,Non,,,,,,,,,,,,,Non,Oui,,1,,,,Oui,,Oui,Oui
https://immovlan.be/fr/detail/maison/a-vendre/5560/ciergnon/vbb57652,VBB57652,Maison à vendre,275000,Campagne de Han 13,5560 Ciergnon,Normal,Non,,Immédiatement,3,8 m²,10 m²,12 m²,115 m²,Non,28 m²,Oui,Oui,,,10 m²,1,,1,,Double vitrage,Non,Non,,,,,1,Oui,500 m²,Oui,40 m²,,,,Oui,,,558 kWh/m²/an,90460 kWh/an,,,"oui, attestation non conforme",,Non,Non,Non,Pas de risque d’inondation,Information non communiquée,Non,,,,,,,Oui,,Non,20240804000834,661 m²,Equipée,,,,Non,Non,,,Non,Non,Non,Non,Oui,Non,"oui, attestation conforme",Non,Non,,,1,,,,,,,Non,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5560/mesnil-saint-blaise/vbc81945,VBC81945,Maison à vendre,255000,,5560 Mesnil-Saint-Blaise,Normal,,,A l’acte,2,,,,176 m²,Non,,,Oui,,,,1,,,Mazout,Double vitrage,Non,,,4,,1,1,Oui,874 m²,Oui,,,1050 m²,Oui,Oui,,Non,336 kWh/m²/an,59102 kWh/an,22/05/2035,84,,,,,,Information non communiquée,Information non communiquée,,,,Oui,,,,Oui,1,,,,Semi-équipée,Kitchenette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5560/hulsonniaux/vbc77807,VBC77807,Maison à vendre,348000,,5560 Hulsonniaux,Nouveau,,2024,,5,,,,196 m²,Non,,,Oui,,,,2,,,Air pulsé,Double vitrage,Non,,,3,,2,1,Oui,,,,,590 m²,Oui,Oui,,Non,,,,,,,,,,Information non communiquée,Information non communiquée,,Oui,,,,,,Oui,1,,,,Equipée,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5560/hulsonniaux/vbc77806,VBC77806,Maison à vendre,339000,,5560 Hulsonniaux,Nouveau,,2024,,5,,,,182 m²,Non,,,Oui,,,,2,,,Air pulsé,Double vitrage,Non,,,3,,2,1,Oui,,,,,516 m²,Oui,Oui,,Non,,,,,,,,,,Information non communiquée,Information non communiquée,,Oui,,,,,,Oui,1,,,,Equipée,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,
